managingagency,projectid,description,citycost,noncitycost,totalcost
850,LNXA11WFM,WEST FARMS - New Front Entry,472000,0,472000
850,SE-791A,COMBINED SEWERS IN PAULDING AREA - PHASE II,469000,0,469000
850,HLDNMARYH,ST MARYS HOSPITAL FOR CHILDREN - OUTFITTING,469000,0,469000
850,HWP14MTA,CITYWIDE COMPLEX PED RAMPS (TRANSIT AUTHORITY) - MANHATTAN,392000,77000,469000
850,BED-782,"Reconstuction of water main and combined sewer, Tillary st",468000,0,468000
846,P-501MAHA,Mariners Harbor Skate Pk,468000,0,468000
846,P-501ALIC,Alice Austen House-Exterior Lighting & Security System,468000,0,468000
819,29201501,BED-STUY REHAB CTR: FIRE ALARM SYSTEM REPLACEMENT,468000,0,468000
850,ACEDOS501,DSNY - LIGHTING DEBUNDLING PROJECTS,467000,0,467000
846,P-214KNDR,PPA-Kensignton Dog Run in the Parade Grounds (B068-),467000,0,467000
801,BUSHSTGY,Bush Terminal Strategic Plan,467000,0,467000
111,MDA6INFR,MDA Storage and Infrastrucure Upgrade,465000,0,465000
826,PW-88-L,CONSULTANT DESIGN SERVICES FOR BWT PROJECTS PLANT-WIDE,465000,0,465000
850,HWK1048B,FLUSHING AVE - BROOKLYN GREENWAY,454000,10000,464000
846,P-1VNFPOL,Van Nest Flag Pole,463000,0,463000
816,HL82PRINT,HIGH TECH PRINTSHOP AT DOHMH - EQFN,323000,140000,463000
846,SANDY4-02,SANDY- Emergency Storm Make Safe - Rockaway Beach Q162,46000,417000,463000
111,OEM2 CONY,OEM Coney Island EOC Restoration Project,463000,0,463000
850,E14-0060,OEM - OEM HEADQUARTERS COMP ENERGY UPGRADE,462000,0,462000
801,BAMTFANA,FA - Theatre for a New Audience,461000,0,461000
826,D260357,ALEXANDER HAMILTON BRIDGE: NYS DOT Project,461000,0,461000
850,HLDNHEATH,The Institute for Family Health - I/O,461000,0,461000
846,P-414BCAP,Broad Channel American Park,460000,0,460000
841,HWD10218,Midtown Arcade,460000,0,460000
801,PWM249LEE,LOWER EAST SIDE GIRLS CLUB: EXPANSION ON AVENUE D,460000,0,460000
57,F175162WP,ROOF AND WATERPROOFING - EC162,460000,0,460000
42,BY026-013,Renovation of Ingersoll Extension,459000,0,459000
846,P-304CCMP,Clement Clarke Moore Pk R/c of sitting area,459000,0,459000
42,MC020-006,Exhaust System,92000,366000,458000
816,CMERECORD,OCME - RECORDS ROOM RECONFIGURATION AT 421 EAST 26TH ST,458000,0,458000
846,P-303DOPG,Downing Playground-renovation plgr &W. Churchill Garden,458000,0,458000
846,P-2BWCC09,RECON - MPPA HARRY MAZE PLAY. & HICKMAN PLAY. BG-313M,458000,0,458000
71,HH112BLEX,BELLEVUE MEN'S RESIDENCE- EXTERIOR RENOVATION,457000,0,457000
801,PWM467FH,FOUNTAIN HOUSE: HVAC EXPANSION AND ELECTRICAL UPGRADE,457000,0,457000
846,SANDY4-27,Joe Michael's Mile/Little Bay Revetment,46000,411000,457000
846,SANDY2-13,SANDY - PNP Prospect Park Alliance,46000,410000,456000
126,PV230AMEQ,WCS NEW YORK AQUARIUM - Aquatic Health Center Equipment,455000,0,455000
56,PO79BMAIC,MOUNTED UNIT INDOOR ARENA,455000,0,455000
57,F212911IP,Intrusion Prevention System + Network threat Behavior Analys,455000,0,455000
846,P-5CTPK,RECREATION BLDG AT MIDLAND BCH PROMENADE PLAZA R,454000,0,454000
850,PWXTNLLRE,Throgs Neck Little League- Infrastructure Rehabilitation,453000,0,453000
846,P-2PLG14B,LINCOLN NET BALL& SETH LOW PATHS BG-314M,453000,0,453000
819,13201401,HARLEM: CONSTRUCT GERIATRICS CENTER,452000,0,452000
856,ACEFIT602,FIT - PIPE INSULATION AND STEAM JACKETS - 11 SITES,452000,0,452000
846,P-407BOWH,BOWNE HOUSE REHAB,452000,0,452000
806,HAM16GHPL,GRANT HOUSES MAJOR PLAYGROUND RENOVATIONS-PLAYGROUND REPAIRS,450000,0,450000
850,HH112KBXU,KINGSBORO EXTERIOR UPGRADE,450000,0,450000
841,HWD10323,Upgrades within the Bayside BID,450000,0,450000
826,BB-222-L,REHABILITATION OF EFFLUENT WATER SYSTEM @ BOWERY BAY WWTP,450000,0,450000
850,HL82VILCN,VILLAGE CARE AND NURSING,450000,0,450000
826,NR-110-L,RECONSTRUCT SLUDGE DIGESTER & HEATING @ NORTH RIVER WPCP,450000,0,450000
819,33201740,EHC: PURCHASE MAMMORAPHY EQUIPMENT,450000,0,450000
846,P-4BRNKHF,Brinkerhoff Cemetery Acquisition,450000,0,450000
846,SANDY2-15,SANDY-Nautilus Playground (Type 3 ),45000,405000,450000
42,BX033-015,Gould Memorial Library Windows,450000,0,450000
850,HLQNHILLS,FOREST HILLS HOSPITAL - STANDALONE EQUIPMENT/SYSTEM,450000,0,450000
850,SEQ200473,Storm Sewer & Water Main in 34 Ave betw. Brookside & 255 St,450000,0,450000
850,HWK476C,MONITOR ST - GREENPOINT AV TO NORMAN ST,450000,0,450000
819,12201440,GOUVERNEUR: PURCHASE DIGITAL MAMMOGRAPHY MACHINE,450000,0,450000
806,HAM15QNGR,QUEENSBRIDGE NORTH PLAY AREA UPGRADE,450000,0,450000
42,CA059-017,Macaulay Honors College Data Science Lab,450000,0,450000
826,PW-81-L,INSTALLATION OF GAS HOLDERS @ VARIOUS W.P.C.P.S,450000,0,450000
841,SANDHB001,Battery Park 2-23200 & West St 2-26738 Underpasses- Sandy,450000,0,450000
850,PWDN64CEV,CENTER FOR ELIMATION OF VIOLENCE - WOMENS SURVIVAL SPACE,450000,0,450000
846,P-412RWOS,Roy Wilkins Outdoor Stage,450000,0,450000
841,SANDGEHPD,Street Lights Highways- Sandy,450000,0,450000
846,P-3RIVERS,RIVERBANK STATE PARK -COMMUNITY GREENHOUSE,450000,0,450000
806,HAM15JFSR,JEFFERSON SENIOR CENTER UPGRADE,450000,0,450000
806,HAM16CLGY,CLAREMONT HOUSES GYM RENOVATION FOR CLAREMONT NEIGHBORHOOD,450000,0,450000
850,SEQ201BS2,RECON OF EXISTING DETERIORATED VIT CLAY PIPE SEWERS,450000,0,450000
126,PV467BHT2,"BHT - Billie Holiday Theatre Phase 2, Restrooms & Box Offic",450000,0,450000
801,FLATREV,Flatbush Revitalization,450000,0,450000
846,P-300ZO16,"CPZ TROPICAL BUILDING, MEZZANINE HVAC REPLACEMENT",450000,0,450000
42,LG020-009,NEW LIBRARY SPACE,449000,0,449000
846,P-1SHOEBS,Shoelace Park - Bronx River watershed stormwater management,0,449000,449000
42,YC001-010,YORK COLLEGE - DISABLED ACCESS UPGRADE,448000,0,448000
850,HLDNYORKK,NEW YORK AND PRESBYTERIAN HOSPITAL - 133957095-A1224,448000,0,448000
72,C75TRANAC,AIR CONDITION TRANSPORTATION GARAGE PARTS ROOM,447000,0,447000
856,PW80CT1,2 LAFAYETTE ST.- COOLING TOWER,446000,0,446000
846,SANDY3-09,SANDY - PNP Riverside Park Conservancy,45000,401000,446000
850,PWDNCHART,Equality Charter School - I/O,446000,0,446000
850,HL82PPNYC,PLANNED PARENTHOOD OF NEW YORK CITY INC-MOBILE MEDICAL UNIT,446000,0,446000
850,HLKNMAIMM,MAIMONIDES MEDICAL CENTER - CANCER CENTER EQUIPMENT,445000,0,445000
126,PV040HVAC,FTH - Flushing Town Hall HVAC System Replacement,445000,0,445000
111,PO187-60,SCANNING ELECTRON MICROSCOPE LAB EQUIPMENT,445000,0,445000
846,P-303ERWE,East River Pk-const wetland(Lower Eastside eco ctr),445000,0,445000
126,PV341SIPA,Staten Island Historical Society Security System and PA Sys,445000,0,445000
846,SANDY5-44,New Dorp Pk./Corp. Kivlehan Pk.,44000,400000,444000
801,HILINEM&O,WHIT - High Line M&O Facility,444000,0,444000
846,P-1BXMLT1,FY15 Bronx Playground Requirements XG-514M,442000,0,442000
850,P-1SAND01,STARLIGHT PARK PEDESTRIAN BRIDGE,440000,0,440000
850,PWDNFRANC,ST. FRANCIS COLLEGE - VIDEO CONFERENCING SYSTEM,440000,0,440000
111,DYCD7EMS,DYCD Modernization Initiative Phase 2 - EMS Expansion,440000,0,440000
850,PW77DCA2,245 MESEROLE ST. - DCA STORM SEWER REHAB,440000,0,440000
850,PO79SIDWK,Sidewalk Reconstruction CITYWIDE,440000,0,440000
111,PO185-13C,VAN BODY TRUCK,439000,0,439000
850,SEC20004K,CITYWIDE RECONSTRUCTION,439000,0,439000
856,ACEDOT602,DOT - Various locations,439000,0,439000
846,P-6PDRFSB,Recon roofs at Parks facilities in SI & BK CNYG - 415M,439000,0,439000
846,P-1PLG11A,FY15 Bronx Playgrounds (XG-114M),438000,0,438000
841,BRC156R,MANHATTAN BRIDGE #14 (CABLE RE-WRAPPING & SUSPENDER),438000,0,438000
819,68201161,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,437000,0,437000
846,SANDY2-14,SANDY- Abe Stark boilers and chillers (B169-111M),54000,383000,437000
850,LNCA13MOR,MORRISANIA: HVAC and Roof,437000,0,437000
846,P-1BRUCKN,Bruckner Soundview Greenway Connection - XG-31700-104M,199000,238000,437000
856,ACEDOT601,DOT - Hamilton Administrative Building,436000,0,436000
806,HAM15WSGR,WISE TOWERS PLAY AREA UPGRADE,436000,0,436000
850,LQD122RO2,ROCHDALE VILLAGE - HVAC & Controls,436000,0,436000
39,LQRSACQ,ROSEDALE ACQUISITION,435000,0,435000
850,HWQ724B,RECONSTRUCTION OF STREETS IN THE BROOKVILLE-EDGEWOOD TRIANG,0,435000,435000
111,PO185-29,UTILITY TRUCK,435000,0,435000
111,PSC2RDNS6,PSAC2 Readiness - Logistics & Deployment Management,434000,0,434000
71,HH105DOCI,DOCUMENT IMAGING,434000,0,434000
841,TFD503M29,Second Avenue Street lights,434000,0,434000
111,PO185QTOW,Heavy Duty Tow Trucks - Queens,434000,0,434000
846,P-4PLG13F,FY13 Queens Plgrd Multisite QG-1313M,433000,0,433000
856,PW325PIPE,210 JORALEMON ST.- REPLACEMENT OF CHILLED WATER SUPPLY,433000,0,433000
841,HBM1159,WARDS ISLAND PEDESTRIAN BR/HARLEM RIVER 2-24062-0,433000,0,433000
850,LQ122-FHR,FOREST HILLS ROOF,433000,0,433000
856,PW77AARI,After Action Resilience Equipment,433000,0,433000
42,LM031-017,New Access & Technology Center,432000,0,432000
846,P-1CROT14,AQUEDUCT WALK - COMF. STATION X001-207M/507M,432000,0,432000
850,HW2CR12B,CITYWIDE MILLING - BRONX AND MANHATTAN,432000,0,432000
111,PO46-AIMS,ASSET INVENTORY MANAGEMENT SYSTEM,432000,0,432000
96,HR25JEROM,Initial outfitting of 1365 Jerome Avenue.,243000,188000,431000
850,HWQ787B2,"SUTTER AVE, ETC - PHASE IV (B2)",431000,0,431000
850,SEQ002682,SAN & STRM SEWER IN B39 ST,431000,0,431000
850,E14-0018,DHS - Fort Washington Armory Shelter,430000,0,430000
846,P-2PNYT26,"PlaNYC- FY 16 Street Trees Brooklyn CB's 1,2,3,4, BG-1015M",430000,0,430000
846,P-1CROT66,Ferry Point PK - Comfort Station X126-106M,429000,0,429000
37,LNCA11BXT,BRONX - Boroughwide Technology,429000,0,429000
801,8THSTREET,FA - Village Alliance - Reconstruction of St. & Sidewalks,0,429000,429000
850,BC-10WW,SERVICE CONTRACT FOR BORINGS,429000,0,429000
57,ACEFDN505,LED Exterior Lighting Retrofit at Randalls Island,428000,0,428000
111,PO185-7C,ROOK ARMORED CRITICAL INCIDENT VEHICLE,427000,0,427000
841,TF18-2019,COURT SQUARE MUNICIPAL PARKING GARAGE,427000,0,427000
846,P-6BLDG9C,FY10 Building Requirements (CNYG-409M),426000,0,426000
40,ACEFIT514,Variable Air Volume Boxes,426000,0,426000
850,SEX00201Y,"VIT CLAY PIPE RECONSTRUCTION, BRONX",426000,0,426000
42,KG205-006,Performing Arts Center,425000,0,425000
850,PS-312CW,CITYWIDE REPAIRS & REHAB OF INTERCEPTING SEWERS - CITYWIDE,425000,0,425000
806,HAM13DGPE,DOUGLASS HOUSES PLAYGROUND EQUIPMENT,425000,0,425000
850,LNCEA08GC,EDENWALD/WEST NEW BRIGHTON - Improvements,425000,0,425000
846,P-414RBHD,Rockaway Beach Shorefront Pkwy Handball Courts,425000,0,425000
846,P-309SKRP,Sakura Park - Reconstruction of the Staircase,425000,0,425000
841,HWD10331,Myrtle Ave Improvements,425000,0,425000
111,DYCD7ECMS,DYCD Modernization Initiative Phase 2 - ECMS Expansion,425000,0,425000
42,BX027-015,Ohio Track & Field Restoration,425000,0,425000
68,CCGEN,Children's Center Generator,239000,185000,424000
819,29201744,KCHC: REPLACE DIGITAL PARTABLE X-RAY MACHINES (3),424000,0,424000
850,HWR00504,VICTORY BLVD AND CLOVE ROAD-STREET AND INTERSECTION IMPROVEM,424000,0,424000
846,P-200LONG,"PPA - LONG MEADOW BALLFIELDS RENOV, B073-214M",424000,0,424000
819,18201515,SYDENHAM: RENOVATE WOMEN'S HEALTH SERVICES - MAMMOGRAPHY,423000,0,423000
42,QC040-011,TV Production Facility Upgrade,422000,0,422000
111,XDA6UPGR,Bronx DA Computer Equipment Upgrade,422000,0,422000
850,PV502-N,JCAL - Jamaica Center for Arts Reconstruction,422000,0,422000
850,LNCA12INW,INWOOD - Fire Alarm,421000,0,421000
846,P-406PG62,Playground Sixty Two R/C,420000,0,420000
846,P-2TRE16A,"FY16 Street Tree Brooklyn 5,8,9,16,17,BG-1115M",420000,0,420000
850,S136-383Q,QUEENS 7 HVAC,419000,0,419000
858,DOIT6IDAC,DOITT Identity and Access Services Infrastructure Upgrade,419000,0,419000
850,SEQ200510,"STRM SWR EXT IN 217 ST, 105 AV & HOLLIS AV",419000,0,419000
850,BED-797,"wm & Comb swr replacment. Williamsbug bridge plaza, bklyn",419000,0,419000
819,26201440,CIH: PURCHASE MEDICAL EQUIPMENT,418000,0,418000
801,FSHELTER,East River Ferry Service Passenger Shelters,418000,0,418000
806,RFACREN2,FAC Renaissance II Rehabilitation,418000,0,418000
850,SANDHW02,Reconstruction of Red Hook- Hurricane Sandy,418000,0,418000
850,SER200208,"SAN & STRM SEWER IN WARDS POINT AV- AMBOY RD & DEAD END, ETC",418000,0,418000
850,PV655QCFM,QCFM - Queen's County Farm Museum Greenhouse Restoration,417000,0,417000
850,HLDNRICHD,RICHMOND UNIVERSITY MEDICAL CENTER - 74-317745-C1931,416000,0,416000
850,PV272PATH,QBG - QUEENS BOTANICAL GARDEN - Pathways,416000,0,416000
806,NHS18,NHS Loan Program - FY18,416000,0,416000
806,HAM08HSST,HENRY STREET SETTLEMENT - GOOD COMPANIONS SR CTR RENOVATIONS,416000,0,416000
806,HPDMOBILE,HPD Mobile Outreach Unit,415000,0,415000
850,LNCA13TRE,TREMONT: Boiler,414000,0,414000
850,HH115FFTV,FLATLANDS FAMILY CCTV,414000,0,414000
846,P-3FDRFFP,FDR Four Freedoms Park Lighting Project,414000,0,414000
850,SELCDDC08,"LINING CONTRACT, CITYWIDE",413000,0,413000
801,SAND6705,COLER : Specialty Hospital First Floor Design,0,413000,413000
850,SEX20042,STRM SWR IN WILLIAM AVE B/T DITMARS ST AND TIER ST,413000,0,413000
850,LQDOUGMTG,DOUGLASTON/LITTLE NECK MEETING ROOM,412000,0,412000
846,P-311TJPK,Thomas Jefferson Park Renovations,412000,0,412000
850,LBM13DRFS,DYKER FIRE SAFETY,411000,0,411000
850,LNEM12MLB,MUHLENBERG - Sidewalk Vault,411000,0,411000
42,YC022-007,Financial Aid Office Renovation,411000,0,411000
850,CSDNJEWSH,JEWISH CHILD CARE ASSOCIATION - TECHNOLOGY UPGRADE,410000,0,410000
850,PWKNFRANL,ST. FRANCIS COLLEGE - Computer Lab Upgrade,410000,0,410000
68,CWFFP,CHILD WELFARE FACILITIES FUTURE PROJECTS,410000,0,410000
858,DOIT1CSDB,DOITT: CITIServ Operational Dashboard Project,410000,0,410000
850,SEN002170,COMB SWR REPLACMT & WM IN BURLING SLIP,410000,0,410000
111,XDA9VOIP,Bronx DA Network Infrastructure and VoIP Project,410000,0,410000
846,P-4NRBDML,Northern Blvd Mall Enhancement and Tree Planting,408000,0,408000
846,P-306ASLV,HVAC at Asser Levy Playground,408000,0,408000
846,P-206WASH,Washington Park- Astroturf Installation,408000,0,408000
846,P-308MHM2,MERCHANT HOUSE MUSEUM- EAST FACADE & SHUTTER RESTO M318,408000,0,408000
846,P-1TRE16A,"FY 16 Street Trees Bronx CB's 1-8, XG-515M",408000,0,408000
850,SEN002167,"CHATHAM SQUARE UPDATE, WATER MIAN WORK/COMB SWR REPL & REHAB",408000,0,408000
846,P-1CROT45,PUGSLEY CREEK PK - Construct basketball court X088-111M,407000,0,407000
96,HR120APAP,Accounts Payable Application Project,199000,208000,407000
850,GE-353,"DIST. WM EXT/REPL; NEW BLDGS, ETC ADJ. TO T.A. FACILITIE",407000,0,407000
841,HBRC042,REPLACEMENT OF CULVERT @ GREGG PL/RANDALL AVE - R-00069,407000,0,407000
850,HLDNSMARY,ST MARYS HOSPITAL FOR CHILDREN - 111679599-N57161T,406000,0,406000
850,LBK14DRRF,DYKER ROOF REPLACEMENT,405000,0,405000
111,PO163DCLM,LEGAL DOCUMENT PLATFORM PROJECT,404000,0,404000
850,CSDNJEWSE,JEWISH CHILD CARE ASSOCIATION - TECHNOLOGY UPGRADE,403000,0,403000
72,SANDTRLR,Hurricane Sandy-Relocation of RI Trailers - Storm Damage,343000,60000,403000
850,LNC02MHNB,MARINER'S HARBOR - New Branch,360000,43000,403000
850,PW311S14B,GEOTECHNICAL ENGINEERING SERVICES,402000,0,402000
846,P-412DOP2,DANIEL O'CONNELL PLAYGD. C/S Q106-113M,402000,0,402000
126,PV466-QT1,Queens Theatre in the Park Lighting System Upgrade,401000,0,401000
850,HH115HHFA,"Hospitality at 100 Central Ave., 10301 - Fire Alarm Upgrade",401000,0,401000
42,MC029-012,Gymnasium Air Conditioning System,400000,0,400000
39,LQNFPFAO,NORTH FOREST PARK - Initial Outfitting,400000,0,400000
42,NY020-015,Academic Learning Center Renovations,400000,0,400000
819,SAND21E,JMC RECONSTRUCTION AS A RESULT OF SANDY - CATEGORY E,0,400000,400000
806,HAM15FRSE,FOREST HOUSES SECURITY ENHANCEMENTS - 1010 TRINITY AVENUE,400000,0,400000
850,HWP14MLM,CITYWIDE COMPLEX PED RAMPS (LANDMARK) - MANHATTAN,400000,0,400000
37,LNMA17CSQ,CHATHAM SQUARE - Boiler Replacement,400000,0,400000
850,SECBX1,CATCH BASIN RECONSTRUCTION PROJECT IN BRONX,400000,0,400000
57,SANDSPLIC,SPLICING VANS - SANDY,40000,360000,400000
850,GI-UTOP-1,"UTOPIA PKWY B/T 64 AV & 69 AV, ETC.",400000,0,400000
850,SEQ201BN6,Reconstruction of Existing Sewers,400000,0,400000
856,PWD05TH1,THROGS NECK LITTLE LEAGUE BALLFIELD RENOVATION,400000,0,400000
56,PO79BMAHL,7TH AND 23RD PCTS COOLING TOWER,400000,0,400000
806,RCITILEAF,CitiLeaf Housing HDFC Rehabilitation,400000,0,400000
68,GIS,GIS - Geographic Information System,400000,0,400000
125,AGCBURDEN,LEONARD COVELLO Kitchen Renovation,400000,0,400000
42,GR020-016,HVAC Improvements,400000,0,400000
850,SER00201T,RECONSTRUCTION OF VIT CLAY PIPE SEWERS - STATEN ISLAND,400000,0,400000
841,TFAPEDSYS,Accessible Pedestrian System,400000,0,400000
850,PW348-62,Upgrade/replacement/rnstallation of Heating Oil Tanks,400000,0,400000
801,METBIDWAY,FA - Metrotech BID Wayfinding,400000,0,400000
841,HWD10328,A Safer Intersection at 71st Avenue and Austin Street,400000,0,400000
806,HAM16FOSC,INSTALLATION OF SECURITY CAMERAS AT FOREST HOUSES,400000,0,400000
850,HWP14QLM,CITYWIDE COMPLEX PED RAMPS (LANDMARK) - QUEENS,400000,0,400000
39,LQGLFFE,"GLENDALE - FURNITURE, MATERIALS, AND EQUIPMENT",400000,0,400000
42,YC019-006,Observatory,400000,0,400000
806,CASPARK,"Security Cameras at Castleton Park Houses, SI",400000,0,400000
841,HWPEDSF5,Multi-Site Pedestrian Safety Phase 5,400000,0,400000
801,PWD9BORO1,FA - Boro Park JCC,400000,0,400000
71,HHNC001,NEW ERA VETERANS SRO- KITCHEN RENOVATION,400000,0,400000
806,HAM17WHGR,WHITE HOUSES GROUNDS RENOVATIONS,400000,0,400000
846,P-400ZO17,Queens Zoo - Aviary Mesh Replacement,400000,0,400000
801,KITCHEN,FORESDALE- NEW TEACHING KITCHEN,400000,0,400000
819,11201140,BELLEVUE: PURCHASE EQUIPMENT FOR THE BHC/NYU SOM,400000,0,400000
42,ST037-017,Renovate Softball Field,400000,0,400000
801,JULIABURG,1680 Lexington Avenue - Julia De Burgo Latino Cultural Ct.,400000,0,400000
850,SEK002349,BROOKLYN TRENCH RESTORATION #13,400000,0,400000
846,P-4BWIDEP,QUEENS - COUNCIL MULTI SITE,400000,0,400000
850,HL82FHCWS,Montefiore Hospital - Computer Work Stations for Family HC,400000,0,400000
42,NY019-015,Fabrication Laboratory,400000,0,400000
846,P-6PNYR04,PlaNYC - FY09 Reforestation Procurement (CNYG-1509M),400000,0,400000
846,P-4QWCAMS,Queens Wildlife Center Aviary Mesh Replacement,400000,0,400000
846,SANDY2-17,SRU-TYPE 3-MCGUIRE FIELDS SCOREBOARDS,36000,364000,400000
850,SEK201BS2,EMERGENCY Recon. Existing Collapsed Vit Clay Pipe Sewers,400000,0,400000
816,HL82SIAS,Staten Island Animal Shelter,400000,0,400000
42,NY018-014,Dental Hygiene Facilities Upgrade,400000,0,400000
806,HAM15FOCC,FOREST HOUSES COMMUNITY CENTER GYM AND LOCKER ROOMS,400000,0,400000
42,ST025-013,Media Computer Laboratory,400000,0,400000
125,AGWILLBY,WiIlougby Senior Center HVAC Upgrade,400000,0,400000
850,HD-153C1,EDGEMERE (PHASE C1),400000,0,400000
850,HWK1170,Willoughby Street Plaza Reconstruction PINX550.59,17000,382000,399000
846,P-5FRESHV,FRESH KILLS OWL HOLLOW FIELDS C/S ELECTRICAL RG-12450-206MA1,399000,0,399000
856,PW77208B,4101 WHITE PLAINS RD - HVAC UPGRADE,399000,0,399000
856,ACEPOL403,NYPD - LIGHTING UPGRADES,398000,0,398000
826,LANDMG-08,FAD 08-12 - Land Management,398000,0,398000
56,SANDCD11,60TH ELECTRICAL CONDUIT,40000,358000,398000
850,SEQ200560,"Storm sewer ext. in 208 St. between 90 Ave. and 93 Ave, i",398000,0,398000
801,QWESTAC,Queens West Acquisition,398000,0,398000
850,PV467-BHT,BHT - Billie Holiday Theater Renovations,398000,0,398000
126,PV278-MAD,Museum of Arts and Design Equipment Systems,398000,0,398000
111,PO187-PH5,MINI LAB ENLARGEMENT STATION,397000,0,397000
111,DDC6TRAKR,DDC Budget and Procurement Workflow Management System,395000,0,395000
42,CA034BX15,Snow Hall Elevator,395000,0,395000
850,PV467-POP,POP - Poppenhusen Institute Building Improvements,395000,0,395000
846,P-310CCPG,Courtney Callendar Playground-handball court,394000,0,394000
850,SER00201X,Reconstruction of existing sewers,394000,0,394000
846,P-2TRE15A,"FY15 Street Tree Planting, Bkln CB 1-4, BG-115M",393000,0,393000
846,P-6OPRCAM,Cameras 5B shops & operation bldg,392000,0,392000
850,SEQ200585,"SE & WM WORK IN ROAD IMPRVMNT, SHORE RD BT ARLEIGH & WEST DR",391000,0,391000
850,PWDNCOOPE,Cooper Union,391000,0,391000
850,SEK002302,COMBINED SEWERS AT SHAFT 23B,391000,0,391000
846,P-4IDLEPK,Idlewild Pk-forest restoration & tree plant. Q392-115M,348000,43000,391000
57,F175214WP,ROOF AND WATERPROOFING - EC214,391000,0,391000
56,PO208-CAD,CAD/E911,389000,0,389000
111,PO163LNW2,LAN/WAN NETWORK INFRASTRUCTURE UPGRADE,389000,0,389000
111,PO187-XRF,X-RAY FLUORESCENCE SPECTROMETER,389000,0,389000
856,PWD05SFHZ,130 STUYVESANT PL.- SAFE HORIZONS CAC,388000,0,388000
846,P-210DBCS,Leif Erickson (Dust Bowl) - comfort station B052-111M,388000,0,388000
111,PO46-10,ANTENA FINDER,387000,0,387000
850,SEQ200463,Storm & San Sewers in College point b/t 9 av & US Bulkhead,387000,0,387000
72,C75QDCLKR,QDC Air Conditioning in the Lockeroom,386000,0,386000
111,PO185-OIL,ONSITE FUEL TRANSPORT TRUCK,386000,0,386000
850,PWDNLGAID,THE LEGAL AID SOCIETY - IT PROJECT,386000,0,386000
71,HH115WMFA,WAYSIDE MACDONOUGH FAMILY RESIDENCE - FIRE ALARM UPGRADE,385000,0,385000
801,PJSHARP,FA - NYRP - Peter Jay Sharp Boathouse Renovation,385000,0,385000
826,HED-TREE2,CROTON/MOSHOLU GOLF-TREES REMOVAL/RESTITUTION,385000,0,385000
850,SANDHW09,Reconstruction of Gansevoort Area - Hurricane Sandy,385000,0,385000
